0 0 0 .B.....B..C...AAC.DFFFC.DGHIEE.GHI..
1 1 0 .......B..C..BAAC.DFFFC.DGHIEE.GHI.. B99
1 1 0 .B..C..B..C...AAC.DFFF..DGHIEE.GHI.. C99
1 1 0 .B.....B..C..AA.C.DFFFC.DGHIEE.GHI.. A99
1 1 0 .B.....B..C.AA..C.DFFFC.DGHIEE.GHI.. A98
1 1 0 .B.....B..C.D.AAC.DFFFC..GHIEE.GHI.. D99
1 1 0 .B....DB..C.D.AAC..FFFC..GHIEE.GHI.. D98
1 1 0 DB....DB..C...AAC..FFFC..GHIEE.GHI.. D97
1 1 0 .B.....B..C...AAC..FFFC.DGHIEEDGHI.. D99
2 2 0 ....C..B..C..BAAC.DFFF..DGHIEE.GHI.. B99 C99
2 2 0 .......B..C.DBAAC.DFFFC..GHIEE.GHI.. B99 D99
2 2 0 ......DB..C.DBAAC..FFFC..GHIEE.GHI.. B99 D98
2 2 0 D.....DB..C..BAAC..FFFC..GHIEE.GHI.. B99 D97
2 2 0 .......B..C..BAAC..FFFC.DGHIEEDGHI.. B99 D99
2 2 0 .B..C..B..C..AA.C.DFFF..DGHIEE.GHI.. C99 A99
2 2 0 .B..C..B..C.AA..C.DFFF..DGHIEE.GHI.. C99 A98
2 2 0 .B..C..B..C.D.AAC.DFFF...GHIEE.GHI.. C99 D99
2 2 0 .B..C.DB..C.D.AAC..FFF...GHIEE.GHI.. C99 D98
2 2 0 DB..C.DB..C...AAC..FFF...GHIEE.GHI.. C99 D97
2 2 0 .B..C..B..C...AAC..FFF..DGHIEEDGHI.. C99 D99
2 2 0 .B..C..B..C...AAC.D.FFF.DGHIEE.GHI.. C99 F99
2 2 0 .B..C..B..C...AAC.D..FFFDGHIEE.GHI.. C99 F98
2 2 0 .B.....B..C.DAA.C.DFFFC..GHIEE.GHI.. A99 D99
2 2 0 .B....DB..C.DAA.C..FFFC..GHIEE.GHI.. A99 D98
2 2 0 DB....DB..C..AA.C..FFFC..GHIEE.GHI.. A99 D97
2 2 0 .B.....B..C..AA.C..FFFC.DGHIEEDGHI.. A99 D99
2 2 0 .B.....B..C.AA..C..FFFC.DGHIEEDGHI.. A98 D99
2 2 0 .B....DB..C.D.AAC.FFF.C..GHIEE.GHI.. D98 F99
2 2 0 DB....DB..C.AA..C..FFFC..GHIEE.GHI.. A98 D97
2 2 0 DB....DB..C...AAC.FFF.C..GHIEE.GHI.. D97 F99
2 2 0 .B.....B..C...AAC.FFF.C.DGHIEEDGHI.. D99 F99
3 3 0 ....C..B..C.DBAAC.DFFF...GHIEE.GHI.. B99 C99 D99
3 3 0 ....C.DB..C.DBAAC..FFF...GHIEE.GHI.. B99 C99 D98
3 3 0 D...C.DB..C..BAAC..FFF...GHIEE.GHI.. B99 C99 D97
3 3 0 ....C..B..C..BAAC..FFF..DGHIEEDGHI.. B99 C99 D99
3 3 0 ....C..B..C..BAAC.D.FFF.DGHIEE.GHI.. B99 C99 F99
3 3 0 ....C..B..C..BAAC.D..FFFDGHIEE.GHI.. B99 C99 F98
3 3 0 ......DB..C.DBAAC.FFF.C..GHIEE.GHI.. B99 D98 F99
3 3 0 D.....DB..C..BAAC.FFF.C..GHIEE.GHI.. B99 D97 F99
3 3 0 .......B..C..BAAC.FFF.C.DGHIEEDGHI.. B99 D99 F99
3 3 0 .B..C..B..C.DAA.C.DFFF...GHIEE.GHI.. C99 A99 D99
3 3 0 .B..C.DB..C.DAA.C..FFF...GHIEE.GHI.. C99 A99 D98
3 3 0 DB..C.DB..C..AA.C..FFF...GHIEE.GHI.. C99 A99 D97
3 3 0 .B..C..B..C..AA.C..FFF..DGHIEEDGHI.. C99 A99 D99
3 3 0 .B..C..B..C..AA.C.D.FFF.DGHIEE.GHI.. C99 A99 F99
3 3 0 .B..C..B..C..AA.C.D..FFFDGHIEE.GHI.. C99 A99 F98
3 3 0 .B..C..B..C.AA..C..FFF..DGHIEEDGHI.. C99 A98 D99
3 3 0 .B..C..B..C.AA..C.D.FFF.DGHIEE.GHI.. C99 A98 F99
3 3 0 .B..C..B..C.AA..C.D..FFFDGHIEE.GHI.. C99 A98 F98
3 3 0 .B..C..B..C.D.AAC.D.FFF..GHIEE.GHI.. C99 D99 F99
3 3 0 .B..C..B..C.D.AAC.D..FFF.GHIEE.GHI.. C99 D99 F98
3 3 0 .B..C.DB..C.D.AAC.FFF....GHIEE.GHI.. C99 D98 F99
3 3 0 .B..C.DB..C.D.AAC...FFF..GHIEE.GHI.. C99 D98 F99
3 3 0 .B..C.DB..C.D.AAC....FFF.GHIEE.GHI.. C99 D98 F98
3 3 0 DB..C.DB..C.AA..C..FFF...GHIEE.GHI.. C99 A98 D97
3 3 0 DB..C.DB..C...AAC.FFF....GHIEE.GHI.. C99 D97 F99
3 3 0 DB..C.DB..C...AAC...FFF..GHIEE.GHI.. C99 D97 F99
3 3 0 DB..C.DB..C...AAC....FFF.GHIEE.GHI.. C99 D97 F98
3 3 0 .B..C..B..C...AAC.FFF...DGHIEEDGHI.. C99 D99 F99
3 3 0 .B..C..B..C...AAC...FFF.DGHIEEDGHI.. C99 D99 F99
3 3 0 .B..C..B..C...AAC....FFFDGHIEEDGHI.. C99 D99 F98
3 3 0 ....C.....C..BAAC.DBFFF.DGHIEE.GHI.. B98 C99 F99
3 3 0 .B..C..B..C...AAC.DGFFF.DGHIEE..HI.. C99 F99 G99
3 3 0 .B..C..B..C..GAAC.DGFFF.D.HIEE..HI.. C99 F99 G98
3 3 0 ....C.....C..BAAC.DB.FFFDGHIEE.GHI.. B98 C99 F98
3 3 0 .B..C..B..C...AAC.DG.FFFDGHIEE..HI.. C99 F98 G99
3 3 0 .B..C..B..C..GAAC.DG.FFFD.HIEE..HI.. C99 F98 G98
3 3 0 .B..C..B..C...AAC.D.HFFFDGHIEE.G.I.. C99 F98 H99
3 3 0 .B....DB..C.DAA.C.FFF.C..GHIEE.GHI.. A99 D98 F99
3 3 0 DB....DB..C..AA.C.FFF.C..GHIEE.GHI.. A99 D97 F99
3 3 0 .B.....B..C..AA.C.FFF.C.DGHIEEDGHI.. A99 D99 F99
3 3 0 .B.....B..C.AA..C.FFF.C.DGHIEEDGHI.. A98 D99 F99
3 3 0 .B....DB..C.D.AAC.FFFIC..GHIEE.GH... D98 F99 I99
3 3 0 DB....DB..C.AA..C.FFF.C..GHIEE.GHI.. A98 D97 F99
3 3 0 DB....DB..C...AAC.FFFIC..GHIEE.GH... D97 F99 I99
3 3 0 .B.....B..C...AAC.FFFIC.DGHIEEDGH... D99 F99 I99
9 9 0 DB.IC.DB.IC.AAH.C..GHFFF.GEE........ C99 A98 D97 F96 G99 H98 I96 E98
9 9 0 DB.IC.DBHIC.AAH.C..GFFF..G..EE...... C99 A98 D97 F95 G99 H97 I96
9 9 0 DB.IC.DBHIC.AAH.C..G.FFF.G.EE....... C99 A98 D97 F96 G99 H97 I96 E99
9 9 0 DB.IC.DBHIC.AAH.C..G.FFF.GEE........ C99 A98 D97 F96 G99 H97 I96 E98
9 9 0 DBHIC.DBHIC..AA.C..G.FFF.G..EE...... C99 A97 D97 F96 G99 H96 I96
9 9 0 DBHIC.DBHIC...AAC..G.FFF.G..EE...... C99 A96 D97 F96 G99 H96 I96
9 9 0 DBHIC.DBHIC.AA..C..GFFF..G..EE...... C99 A98 D97 F95 G99 H96 I96
9 9 0 DBHIC.DBHIC.AA..C..G.FFF.G.EE....... C99 A98 D97 F96 G99 H96 I96 E99
9 9 0 DBHIC.DBHIC.AA..C..G.FFF.GEE........ C99 A98 D97 F96 G99 H96 I96 E98
9 9 0 DB.IC.DBHIC.AAH.C...FFF..G.EE..G.... C99 A98 D97 F95 H97 I96 E99
9 9 0 DB.IC.DBHIC.AAH.C...FFF..GEE...G.... C99 A98 D97 F95 H97 I96 E98
9 9 0 DB.I..DBHIC.AAH.C..FFFC..G..EE.G.... C98 A98 D97 F94 H97 I96
9 9 0 DB.IC.DBHIC.AAH.C..FFF...G.EE..G.... C99 A98 D97 F94 H97 I96 E99
9 9 0 DB.IC.DBHIC.AAH.C..FFF...GEE...G.... C99 A98 D97 F94 H97 I96 E98
9 9 0 DBHIC.DBHIC..AA.C....FFF.G.EE..G.... C99 A97 D97 F96 H96 I96 E99
9 9 0 DBHIC.DBHIC..AA.C....FFF.GEE...G.... C99 A97 D97 F96 H96 I96 E98
9 9 0 D.HIC.DBHIC..BAAC....FFF.G..EE.G.... B99 C99 A96 D97 F96 H96 I96
9 9 0 D.HIC.D.HIC..BAAC..B.FFF.G..EE.G.... B98 C99 A96 D97 F96 H96 I96
9 9 0 DBHIC.DBHIC...AAC...FFF..G..EE.G.... C99 A96 D97 F95 H96 I96
9 9 0 DBHIC.DBHIC...AAC..FFF...G..EE.G.... C99 A96 D97 F94 H96 I96
9 9 0 DBHIC.DBHIC..GAAC..G.FFF....EE...... C99 A96 D97 F96 G98 H96 I96
9 9 0 DBHIC.DBHIC...AAC....FFF.G.EE..G.... C99 A96 D97 F96 H96 I96 E99
9 9 0 DBHIC.DBHIC...AAC....FFF.GEE...G.... C99 A96 D97 F96 H96 I96 E98
9 9 0 DBHIC.DBHIC.AA..C...FFF..G.EE..G.... C99 A98 D97 F95 H96 I96 E99
9 9 0 DBHIC.DBHIC.AA..C...FFF..GEE...G.... C99 A98 D97 F95 H96 I96 E98
9 9 0 DBHI..DBHIC.AA..C..FFFC..G..EE.G.... C98 A98 D97 F94 H96 I96
9 9 0 DBHIC.DBHIC.AA..C..FFF...G.EE..G.... C99 A98 D97 F94 H96 I96 E99
9 9 0 DBHIC.DBHIC.AA..C..FFF...GEE...G.... C99 A98 D97 F94 H96 I96 E98
9 9 0 DB....DBH.C.AAHIC.FFFIC..G.EE..G.... C98 A98 D97 F95 H97 I98 E99
9 9 0 DB....DBH.C.AAHIC.FFFIC..GEE...G.... C98 A98 D97 F95 H97 I98 E98
9 9 0 DB....DBHIC.AAHIC.FFF.C..G.EE..G.... C98 A98 D97 F95 H97 I97 E99
9 9 0 DB....DBHIC.AAHIC.FFF.C..GEE...G.... C98 A98 D97 F95 H97 I97 E98
9 9 0 DB.I..DBHIC.AAH.C.FFF.C..G.EE..G.... C98 A98 D97 F95 H97 I96 E99
9 9 0 DB.I..DBHIC.AAH.C.FFF.C..GEE...G.... C98 A98 D97 F95 H97 I96 E98
9 9 0 DB....DBH...AAHIC.FFFIC..GEEC..G.... C97 A98 D97 F95 H97 I98 E98
9 9 0 DB....DBH...AAHI..FFFIC..GEEC..G..C. C96 A98 D97 F95 H97 I98 E98
9 9 0 DB....DBHI..AAHIC.FFF.C..GEEC..G.... C97 A98 D97 F95 H97 I97 E98
9 9 0 DB....DBHI..AAHI..FFF.C..GEEC..G..C. C96 A98 D97 F95 H97 I97 E98
9 9 0 DB.I..DBHI..AAH.C.FFF.C..GEEC..G.... C97 A98 D97 F95 H97 I96 E98
9 9 0 DB.I..DBHI..AAH...FFF.C..GEEC..G..C. C96 A98 D97 F95 H97 I96 E98
9 9 0 DBH...DBH.C.AA.IC.FFFIC..G.EE..G.... C98 A98 D97 F95 H96 I98 E99
9 9 0 DBH...DBH.C.AA.IC.FFFIC..GEE...G.... C98 A98 D97 F95 H96 I98 E98
9 9 0 DBH...DBHIC.AA.IC.FFF.C..G.EE..G.... C98 A98 D97 F95 H96 I97 E99
9 9 0 DBH...DBHIC.AA.IC.FFF.C..GEE...G.... C98 A98 D97 F95 H96 I97 E98
9 9 0 DBHI..DBHIC...AAC.FFF.C..G..EE.G.... C98 A96 D97 F95 H96 I96
9 9 0 DBHI..DBHIC.AA..C.FFF.C..G.EE..G.... C98 A98 D97 F95 H96 I96 E99
9 9 0 DBHI..DBHIC.AA..C.FFF.C..GEE...G.... C98 A98 D97 F95 H96 I96 E98
9 9 0 DBH...DBH...AA.IC.FFFIC..GEEC..G.... C97 A98 D97 F95 H96 I98 E98
9 9 0 DBH...DBH...AA.I..FFFIC..GEEC..G..C. C96 A98 D97 F95 H96 I98 E98
9 9 0 DBH...DBHI..AA.IC.FFF.C..GEEC..G.... C97 A98 D97 F95 H96 I97 E98
9 9 0 DBH...DBHI..AA.I..FFF.C..GEEC..G..C. C96 A98 D97 F95 H96 I97 E98
9 9 0 D.HIC.DBHIC..BAAC.FFF....G..EE.G.... B99 C99 A96 D97 F95 H96 I96
9 9 0 DBHIC.DBHIC...AAC.FFF....G.EE..G.... C99 A96 D97 F95 H96 I96 E99
9 9 0 DBHIC.DBHIC...AAC.FFF....GEE...G.... C99 A96 D97 F95 H96 I96 E98
9 9 0 DBHI..DBHI..AA..C.FFF.C..GEEC..G.... C97 A98 D97 F95 H96 I96 E98
9 9 0 DBHI..DBHI..AA....FFF.C..GEEC..G..C. C96 A98 D97 F95 H96 I96 E98
9 9 0 ...I...B.IC.DBAAC.DFFFC..GHEE..GH... B99 A98 D97 F98 I96 E99
9 9 0 ...I...B.IC..BAAC.DFFFC.DGHEE..GH... B99 A98 D96 F98 I96 E99
10 10 0 .B..C..B.IC.DAAIC.DGHFFF.GHEE....... C99 A99 D97 F96 G99 H99 I97 E99
10 10 0 .B..C..B.IC..AAIC.DGHFFFDGHEE....... C99 A99 D96 F96 G99 H99 I97 E99
10 10 0 ...IC..B.IC.DBAAC.DFFF...GHEE..GH... B99 C99 A98 D97 F98 I96 E99
10 10 0 ...IC..B.IC..BAAC.DFFF..DGHEE..GH... B99 C99 A98 D96 F98 I96 E99
10 10 0 ...IC..B.IC.DBAAC.DGFFF..GH.EE..H... B99 C99 A98 D97 F97 G99 I96
10 10 0 ...IC..B.IC.DBAAC.D.FFF..GHEE..GH... B99 C99 A98 D97 F97 I96 E99
10 10 0 ...IC..B.IC..BAAC.DGFFF.DGH.EE..H... B99 C99 A98 D96 F97 G99 I96
10 10 0 ...IC..B.IC..BAAC.D.FFF.DGHEE..GH... B99 C99 A98 D96 F97 I96 E99
10 10 0 ...IC.DB.IC.DBAAC..GFFF..GHEE...H... B99 C99 A98 D98 F97 G99 I96 E99
10 10 0 ...IC..B.IC.DBAAC.DG.FFF.GH.EE..H... B99 C99 A98 D97 F96 G99 I96
10 10 0 ...IC..B.IC.DBAAC.D.HFFF.GH.EE.G.... B99 C99 A98 D97 F96 H99 I96
10 10 0 ...IC..B.IC.DBAAC.D..FFF.GHEE..GH... B99 C99 A98 D97 F96 I96 E99
10 10 0 ...IC..B.IC..BAAC.DG.FFFDGH.EE..H... B99 C99 A98 D96 F96 G99 I96
10 10 0 ...IC..B.IC..BAAC.D.HFFFDGH.EE.G.... B99 C99 A98 D96 F96 H99 I96
10 10 0 ...IC..B.IC..BAAC.D..FFFDGHEE..GH... B99 C99 A98 D96 F96 I96 E99
10 10 0 ...IC.DB.IC.DBAAC..GHFFF.GH.EE...... B99 C99 A98 D98 F96 G99 H99 I96
10 10 0 ...IC.DB.IC.DBAAC..G.FFF.GHEE...H... B99 C99 A98 D98 F96 G99 I96 E99
10 10 0 ...IC.DB.IC.DBAAC...HFFF.GHEE..G.... B99 C99 A98 D98 F96 H99 I96 E99
10 10 0 ...IC....IC.DBAAC.DBFFF..GHEE..GH... B98 C99 A98 D97 F97 I96 E99
10 10 0 ...IC....IC..BAAC.DBFFF.DGHEE..GH... B98 C99 A98 D96 F97 I96 E99
10 10 0 .B.IC..B.IC.D.AAC.DGFFF..GHEE...H... C99 A98 D97 F97 G99 I96 E99
10 10 0 .B.IC..B.IC.DGAAC.DGFFF...HEE...H... C99 A98 D97 F97 G98 I96 E99
10 10 0 .B.IC..B.IC...AAC.DGFFF.DGHEE...H... C99 A98 D96 F97 G99 I96 E99
10 10 0 .B.IC..B.IC..GAAC.DGFFF.D.HEE...H... C99 A98 D96 F97 G98 I96 E99
10 10 0 ...IC....IC.DBAAC.DBHFFF.GH.EE.G.... B98 C99 A98 D97 F96 H99 I96
10 10 0 ...IC....IC.DBAAC.DB.FFF.GHEE..GH... B98 C99 A98 D97 F96 I96 E99
10 10 0 ...IC....IC..BAAC.DBHFFFDGH.EE.G.... B98 C99 A98 D96 F96 H99 I96
10 10 0 ...IC....IC..BAAC.DB.FFFDGHEE..GH... B98 C99 A98 D96 F96 I96 E99
10 10 0 ...IC.D..IC.DBAAC..BHFFF.GHEE..G.... B98 C99 A98 D98 F96 H99 I96 E99
10 10 0 .B.IC..B.IC.D.AAC.DGHFFF.GH.EE...... C99 A98 D97 F96 G99 H99 I96
10 10 0 .B.IC..B.IC.D.AAC.DG.FFF.GHEE...H... C99 A98 D97 F96 G99 I96 E99
10 10 0 .B.IC..B.IC.DGAAC.DGHFFF..H.EE...... C99 A98 D97 F96 G98 H99 I96
10 10 0 .B.IC..B.IC.DGAAC.DG.FFF..HEE...H... C99 A98 D97 F96 G98 I96 E99
10 10 0 .B.IC..B.IC.D.AAC.D.HFFF.GHEE..G.... C99 A98 D97 F96 H99 I96 E99
10 10 0 .B.IC..B.IC...AAC.DGHFFFDGH.EE...... C99 A98 D96 F96 G99 H99 I96
10 10 0 .B.IC..B.IC...AAC.DG.FFFDGHEE...H... C99 A98 D96 F96 G99 I96 E99
10 10 0 .B.IC..B.IC..GAAC.DGHFFFD.H.EE...... C99 A98 D96 F96 G98 H99 I96
10 10 0 .B.IC..B.IC..GAAC.DG.FFFD.HEE...H... C99 A98 D96 F96 G98 I96 E99
10 10 0 .B.IC..B.IC...AAC.D.HFFFDGHEE..G.... C99 A98 D96 F96 H99 I96 E99
10 10 0 .B.IC.DB.IC.D.AAC..GHFFF.GHEE....... C99 A98 D98 F96 G99 H99 I96 E99
10 10 0 .B.IC.DB.IC.DGAAC..GHFFF..HEE....... C99 A98 D98 F96 G98 H99 I96 E99
10 10 0 .B.IC..B.IC.DAA.C.DGHFFF.GHEE....... C99 A99 D97 F96 G99 H99 I96 E99
10 10 0 .B.IC..B.IC..AA.C.DGHFFFDGHEE....... C99 A99 D96 F96 G99 H99 I96 E99
10 10 0 D..IC.DB.IC..BAAC..GFFF..GHEE...H... B99 C99 A98 D97 F97 G99 I96 E99
10 10 0 D..IC.DB.IC..BAAC..GHFFF.GH.EE...... B99 C99 A98 D97 F96 G99 H99 I96
10 10 0 D..IC.DB.IC..BAAC..G.FFF.GHEE...H... B99 C99 A98 D97 F96 G99 I96 E99
10 10 0 D..IC.DB.IC..BAAC...HFFF.GHEE..G.... B99 C99 A98 D97 F96 H99 I96 E99
10 10 0 D..IC.D..IC..BAAC..BHFFF.GHEE..G.... B98 C99 A98 D97 F96 H99 I96 E99
10 10 0 DB.IC.DB.IC...AAC..GHFFF.GHEE....... C99 A98 D97 F96 G99 H99 I96 E99
10 10 0 DB.IC.DB.IC..GAAC..GHFFF..HEE....... C99 A98 D97 F96 G98 H99 I96 E99
10 10 0 ...IC..B.IC..BAAC..GFFF.DGHEE.D.H... B99 C99 A98 D99 F97 G99 I96 E99
10 10 0 ...IC..B.IC..BAAC..GHFFFDGH.EED..... B99 C99 A98 D99 F96 G99 H99 I96
10 10 0 ...IC..B.IC..BAAC..G.FFFDGHEE.D.H... B99 C99 A98 D99 F96 G99 I96 E99
10 10 0 ...IC..B.IC..BAAC...HFFFDGHEE.DG.... B99 C99 A98 D99 F96 H99 I96 E99
10 10 0 ...IC....IC..BAAC..BHFFFDGHEE.DG.... B98 C99 A98 D99 F96 H99 I96 E99
10 10 0 .B.IC..B.IC...AAC..GHFFFDGHEE.D..... C99 A98 D99 F96 G99 H99 I96 E99
10 10 0 .B.IC..B.IC..GAAC..GHFFFD.HEE.D..... C99 A98 D99 F96 G98 H99 I96 E99
10 10 0 .B..C..B.IC.AA.IC.DGHFFFDGHEE....... C99 A98 D98 F96 G99 H99 I97 E99
10 10 0 .B..C..B.IC.AAHIC.DGHFFFDG.EE....... C99 A98 D98 F96 G99 H98 I97 E99
10 10 0 .B..C..B.IC.AAHIC.DGHFFFDGEE........ C99 A98 D98 F96 G99 H98 I97 E98
10 10 0 .B..C..BHIC.AAHIC.DGFFF.DG..EE...... C99 A98 D98 F95 G99 H97 I97
10 10 0 .B..C..BHIC.AAHIC.DG.FFFDG.EE....... C99 A98 D98 F96 G99 H97 I97 E99
10 10 0 .B..C..BHIC.AAHIC.DG.FFFDGEE........ C99 A98 D98 F96 G99 H97 I97 E98
10 10 0 .BH.C..BHIC..AAIC.DG.FFFDG..EE...... C99 A97 D98 F96 G99 H96 I97
10 10 0 .BH.C..BHIC.AA.IC.DGFFF.DG..EE...... C99 A98 D98 F95 G99 H96 I97
10 10 0 .BH.C..BHIC.AA.IC.DG.FFFDG.EE....... C99 A98 D98 F96 G99 H96 I97 E99
10 10 0 .BH.C..BHIC.AA.IC.DG.FFFDGEE........ C99 A98 D98 F96 G99 H96 I97 E98
10 10 0 .B..C..BHIC.AAHIC.D.FFF.DG.EE..G.... C99 A98 D98 F95 H97 I97 E99
10 10 0 .B..C..BHIC.AAHIC.D.FFF.DGEE...G.... C99 A98 D98 F95 H97 I97 E98
10 10 0 .B.....BHIC.AAHIC.DFFFC.DG..EE.G.... C98 A98 D98 F94 H97 I97
10 10 0 .B..C..BHIC.AAHIC.DFFF..DG.EE..G.... C99 A98 D98 F94 H97 I97 E99
10 10 0 .B..C..BHIC.AAHIC.DFFF..DGEE...G.... C99 A98 D98 F94 H97 I97 E98
10 10 0 .BH.C..BHIC..AAIC.D.FFF.DG..EE.G.... C99 A97 D98 F95 H96 I97
10 10 0 .BH.C..BHIC..AAIC.DFFF..DG..EE.G.... C99 A97 D98 F94 H96 I97
10 10 0 .BH.C..BHIC..AAIC.D..FFFDG.EE..G.... C99 A97 D98 F96 H96 I97 E99
10 10 0 .BH.C..BHIC..AAIC.D..FFFDGEE...G.... C99 A97 D98 F96 H96 I97 E98
10 10 0 .BH.C..BHIC.AA.IC.D.FFF.DG.EE..G.... C99 A98 D98 F95 H96 I97 E99
10 10 0 .BH.C..BHIC.AA.IC.D.FFF.DGEE...G.... C99 A98 D98 F95 H96 I97 E98
10 10 0 .BH....BHIC.AA.IC.DFFFC.DG..EE.G.... C98 A98 D98 F94 H96 I97
10 10 0 .BH.C..BHIC.AA.IC.DFFF..DG.EE..G.... C99 A98 D98 F94 H96 I97 E99
10 10 0 .BH.C..BHIC.AA.IC.DFFF..DGEE...G.... C99 A98 D98 F94 H96 I97 E98
10 10 0 .B..C..BHIC.AAHIC..GFFF.DG.EE.D..... C99 A98 D99 F95 G99 H97 I97 E99
10 10 0 .B..C..BHIC.AAHIC..GFFF.DGEE..D..... C99 A98 D99 F95 G99 H97 I97 E98
10 10 0 .BH.C..BHIC.DAAIC.DG.FFF.G..EE...... C99 A97 D97 F96 G99 H96 I97
10 10 0 .BH.C.DBHIC.DAAIC..G.FFF.G..EE...... C99 A97 D96 F96 G99 H96 I97
10 10 0 .BH.C..BHIC..AAIC..GFFF.DG..EED..... C99 A97 D99 F95 G99 H96 I97
10 10 0 .BH.C..BHIC..AAIC..G.FFFDG.EE.D..... C99 A97 D99 F96 G99 H96 I97 E99
10 10 0 .BH.C..BHIC..AAIC..G.FFFDGEE..D..... C99 A97 D99 F96 G99 H96 I97 E98
10 10 0 .BH.C..BHIC.AA.IC..GFFF.DG.EE.D..... C99 A98 D99 F95 G99 H96 I97 E99
10 10 0 .BH.C..BHIC.AA.IC..GFFF.DGEE..D..... C99 A98 D99 F95 G99 H96 I97 E98
10 10 0 .B.....BHIC.AAHIC..FFFC.DG.EE.DG.... C98 A98 D99 F94 H97 I97 E99
10 10 0 .B.....BHIC.AAHIC..FFFC.DGEE..DG.... C98 A98 D99 F94 H97 I97 E98
10 10 0 .B.....BHI..AAHIC..FFFC.DGEEC.DG.... C97 A98 D99 F94 H97 I97 E98
10 10 0 .B.....BHI..AAHI...FFFC.DGEEC.DG..C. C96 A98 D99 F94 H97 I97 E98
10 10 0 .BH.C..BHIC.DAAIC.D.FFF..G..EE.G.... C99 A97 D97 F95 H96 I97
10 10 0 .BH.C..BHIC.DAAIC.DFFF...G..EE.G.... C99 A97 D97 F94 H96 I97
10 10 0 .BH.C..BHIC.DAAIC.D..FFF.G.EE..G.... C99 A97 D97 F96 H96 I97 E99
10 10 0 .BH.C..BHIC.DAAIC.D..FFF.GEE...G.... C99 A97 D97 F96 H96 I97 E98
10 10 0 .BH.C.DBHIC.DAAIC....FFF.G.EE..G.... C99 A97 D96 F96 H96 I97 E99
10 10 0 .BH.C.DBHIC.DAAIC....FFF.GEE...G.... C99 A97 D96 F96 H96 I97 E98
10 10 0 .BH.C..BHIC..AAIC...FFF.DG.EE.DG.... C99 A97 D99 F95 H96 I97 E99
10 10 0 .BH.C..BHIC..AAIC...FFF.DGEE..DG.... C99 A97 D99 F95 H96 I97 E98
10 10 0 .BH....BHIC..AAIC..FFFC.DG..EEDG.... C98 A97 D99 F94 H96 I97
10 10 0 .BH.C..BHIC..AAIC..FFF..DG.EE.DG.... C99 A97 D99 F94 H96 I97 E99
10 10 0 .BH.C..BHIC..AAIC..FFF..DGEE..DG.... C99 A97 D99 F94 H96 I97 E98
10 10 0 .BH....BHIC.AA.IC..FFFC.DG.EE.DG.... C98 A98 D99 F94 H96 I97 E99
10 10 0 .BH....BHIC.AA.IC..FFFC.DGEE..DG.... C98 A98 D99 F94 H96 I97 E98
10 10 0 .BH....BHI..AA.IC..FFFC.DGEEC.DG.... C97 A98 D99 F94 H96 I97 E98
10 10 0 .BH....BHI..AA.I...FFFC.DGEEC.DG..C. C96 A98 D99 F94 H96 I97 E98
10 10 0 .B.IC..B.IC.AA..C.DGHFFFDGHEE....... C99 A98 D98 F96 G99 H99 I96 E99
10 10 0 .B.IC..B.IC.AAH.C.DGHFFFDG.EE....... C99 A98 D98 F96 G99 H98 I96 E99
10 10 0 .B.IC..B.IC.AAH.C.DGHFFFDGEE........ C99 A98 D98 F96 G99 H98 I96 E98
10 10 0 .B.IC..BHIC.AAH.C.DGFFF.DG..EE...... C99 A98 D98 F95 G99 H97 I96
10 10 0 .B.IC..BHIC.AAH.C.DG.FFFDG.EE....... C99 A98 D98 F96 G99 H97 I96 E99
10 10 0 .B.IC..BHIC.AAH.C.DG.FFFDGEE........ C99 A98 D98 F96 G99 H97 I96 E98
10 10 0 .BHIC..BHIC..AA.C.DG.FFFDG..EE...... C99 A97 D98 F96 G99 H96 I96
10 10 0 .BHIC..BHIC...AAC.DG.FFFDG..EE...... C99 A96 D98 F96 G99 H96 I96
10 10 0 .BHIC..BHIC.AA..C.DGFFF.DG..EE...... C99 A98 D98 F95 G99 H96 I96
10 10 0 .BHIC..BHIC.AA..C.DG.FFFDG.EE....... C99 A98 D98 F96 G99 H96 I96 E99
10 10 0 .BHIC..BHIC.AA..C.DG.FFFDGEE........ C99 A98 D98 F96 G99 H96 I96 E98
10 10 0 .B.IC..BHIC.AAH.C.D.FFF.DG.EE..G.... C99 A98 D98 F95 H97 I96 E99
10 10 0 .B.IC..BHIC.AAH.C.D.FFF.DGEE...G.... C99 A98 D98 F95 H97 I96 E98
10 10 0 .B.I...BHIC.AAH.C.DFFFC.DG..EE.G.... C98 A98 D98 F94 H97 I96
10 10 0 .B.IC..BHIC.AAH.C.DFFF..DG.EE..G.... C99 A98 D98 F94 H97 I96 E99
10 10 0 .B.IC..BHIC.AAH.C.DFFF..DGEE...G.... C99 A98 D98 F94 H97 I96 E98
10 10 0 .BHIC..BHIC..AA.C.D.FFF.DG..EE.G.... C99 A97 D98 F95 H96 I96
10 10 0 .BHIC..BHIC..AA.C.DFFF..DG..EE.G.... C99 A97 D98 F94 H96 I96
10 10 0 .BHIC..BHIC..AA.C.D..FFFDG.EE..G.... C99 A97 D98 F96 H96 I96 E99
10 10 0 .BHIC..BHIC..AA.C.D..FFFDGEE...G.... C99 A97 D98 F96 H96 I96 E98
10 10 0 ..HIC..BHIC..BAAC.D..FFFDG..EE.G.... B99 C99 A96 D98 F96 H96 I96
